#SDF2asc -v panel_d3.010 x y z strx stry strz
#x y z strx stry strz
4.025026e-02 9.275261e-01 3.629753e-01 1.094250e-02 7.484365e-03 -2.079839e-02
7.805327e-02 8.970366e-01 4.281062e-01 9.713111e-03 1.003850e-02 -2.256245e-02
4.199327e-01 8.483094e-01 3.104316e-01 2.232312e-02 3.298580e-03 -3.930539e-02
3.017000e-01 9.185848e-01 2.385896e-01 2.140618e-02 5.404330e-04 -2.947369e-02
2.874989e-01 8.754686e-01 3.791257e-01 1.517805e-02 8.765243e-03 -3.206635e-02
3.376122e-01 8.838045e-01 3.116835e-01 1.952063e-02 4.498450e-03 -3.393213e-02
4.324397e-02 9.921917e-01 7.762511e-02 1.781508e-02 4.238646e-04 -1.542584e-02
4.217311e-02 9.691747e-01 2.275060e-01 1.441890e-02 3.724875e-03 -1.891947e-02
1.730389e-01 9.677290e-01 1.590728e-01 1.971600e-02 -7.685963e-05 -2.133832e-02
8.541708e-02 9.801346e-01 1.558183e-01 1.714433e-02 1.458506e-03 -1.865434e-02
2.042150e-01 8.998579e-01 3.762587e-01 1.358684e-02 8.535416e-03 -2.764971e-02
2.141412e-01 9.434625e-01 2.366042e-01 1.859165e-02 2.165940e-03 -2.537991e-02
8.242336e-02 9.463781e-01 3.009873e-01 1.339813e-02 5.743022e-03 -2.155176e-02
1.667696e-01 9.330715e-01 3.068310e-01 1.507748e-02 5.335045e-03 -2.484882e-02
4.693744e-01 8.459517e-01 -2.366369e-01 5.091617e-02 -2.496733e-02 1.149967e-02
3.505561e-01 9.177450e-01 -1.617732e-01 3.770886e-02 -1.522925e-02 -4.860563e-03
4.814219e-01 8.677586e-01 -8.089368e-02 4.600092e-02 -2.633343e-02 -9.025818e-03
4.359102e-01 8.806069e-01 -1.610724e-01 4.499711e-02 -2.252306e-02 -1.359470e-03
8.648794e-02 9.922013e-01 0.000000e+00 2.064805e-02 -1.861828e-03 -1.386089e-02
2.196674e-01 9.677400e-01 8.087952e-02 2.350586e-02 -3.686911e-03 -1.995508e-02
2.196674e-01 9.677400e-01 -8.087952e-02 2.777618e-02 -7.322542e-03 -1.181801e-02
1.752895e-01 9.801552e-01 0.000000e+00 2.401010e-02 -4.293650e-03 -1.528344e-02
4.693744e-01 8.459517e-01 2.366369e-01 2.867185e-02 -4.850575e-03 -3.979408e-02
4.814219e-01 8.677586e-01 8.089368e-02 3.815891e-02 -1.857454e-02 -2.798801e-02
3.505561e-01 9.177449e-01 1.617732e-01 2.643901e-02 -5.042992e-03 -2.871076e-02
4.359102e-01 8.806069e-01 1.610724e-01 3.106490e-02 -9.390946e-03 -3.272831e-02
3.096258e-01 9.426335e-01 -8.159448e-02 3.284343e-02 -1.182720e-02 -1.194921e-02
3.096258e-01 9.426335e-01 8.159448e-02 2.759909e-02 -7.135051e-03 -2.256605e-02
4.416484e-01 8.922052e-01 0.000000e+00 3.911729e-02 -1.933215e-02 -1.909839e-02
3.552063e-01 9.299421e-01 0.000000e+00 3.280824e-02 -1.253163e-02 -1.835415e-02
-3.780301e-02 8.739590e-01 4.789698e-01 6.829632e-03 1.044568e-02 -1.877993e-02
-4.025026e-02 9.275261e-01 3.629753e-01 9.675371e-03 7.475563e-03 -1.828508e-02
-1.576718e-01 8.826751e-01 4.355459e-01 6.487430e-03 8.702319e-03 -1.540507e-02
-7.805327e-02 8.970366e-01 4.281062e-01 7.596979e-03 9.022035e-03 -1.741125e-02
-4.324397e-02 9.921917e-01 7.762511e-02 1.550764e-02 1.718606e-03 -1.375476e-02
-1.730389e-01 9.677290e-01 1.590728e-01 1.139841e-02 4.118025e-03 -1.277189e-02
-4.217311e-02 9.691747e-01 2.275060e-01 1.263015e-02 4.392982e-03 -1.664745e-02
-8.541708e-02 9.801346e-01 1.558183e-01 1.315315e-02 3.485090e-03 -1.439781e-02
-4.199327e-01 8.483094e-01 3.104315e-01 5.592181e-03 6.471872e-03 -1.007713e-02
-2.874989e-01 8.754686e-01 3.791257e-01 6.054436e-03 7.383170e-03 -1.246921e-02
-3.017000e-01 9.185848e-01 2.385896e-01 8.124041e-03 5.632222e-03 -1.142914e-02
-3.376123e-01 8.838046e-01 3.116835e-01 6.574642e-03 6.454512e-03 -1.129082e-02
-8.242336e-02 9.463782e-01 3.009873e-01 1.036028e-02 6.187683e-03 -1.646714e-02
-2.141412e-01 9.434625e-01 2.366042e-01 9.455287e-03 5.384060e-03 -1.289546e-02
-2.042150e-01 8.998579e-01 3.762587e-01 7.114123e-03 7.502252e-03 -1.410026e-02
-1.667696e-01 9.330715e-01 3.068310e-01 8.932457e-03 6.342526e-03 -1.454619e-02
-3.780301e-02 8.739590e-01 -4.789698e-01 2.322342e-02 2.780085e-03 3.038427e-03
-1.576718e-01 8.826751e-01 -4.355459e-01 1.900617e-02 3.401860e-03 -1.869964e-04
-4.025026e-02 9.275261e-01 -3.629753e-01 2.200400e-02 7.025818e-04 -8.294908e-04
-7.805327e-02 8.970366e-01 -4.281062e-01 2.144507e-02 2.167545e-03 7.382273e-04
-4.199327e-01 8.483094e-01 -3.104316e-01 1.203393e-02 4.568447e-03 -3.862841e-03
-3.017000e-01 9.185848e-01 -2.385896e-01 1.377899e-02 3.267980e-03 -4.963466e-03
-2.874989e-01 8.754686e-01 -3.791257e-01 1.525020e-02 4.023289e-03 -2.429505e-03
-3.376122e-01 8.838045e-01 -3.116835e-01 1.371497e-02 3.893739e-03 -3.730329e-03
-4.324397e-02 9.921917e-01 -7.762511e-02 1.812035e-02 2.158551e-05 -9.795317e-03
-4.217311e-02 9.691747e-01 -2.275060e-01 2.031170e-02 -3.202045e-04 -5.272491e-03
-1.730389e-01 9.677290e-01 -1.590728e-01 1.584152e-02 1.729471e-03 -6.865807e-03
-8.541708e-02 9.801346e-01 -1.558183e-01 1.811304e-02 4.454294e-04 -7.322144e-03
-2.042150e-01 8.998579e-01 -3.762587e-01 1.731551e-02 3.058387e-03 -1.969699e-03
-2.141412e-01 9.434625e-01 -2.366042e-01 1.576429e-02 2.298128e-03 -5.070327e-03
-8.242336e-02 9.463781e-01 -3.009873e-01 2.000411e-02 7.358106e-04 -3.154512e-03
-1.667696e-01 9.330715e-01 -3.068310e-01 1.759899e-02 2.082899e-03 -3.411195e-03
-8.127925e-01 5.779394e-01 0.000000e+00 4.098846e-03 5.652478e-03 -5.536821e-03
-7.449783e-01 6.583440e-01 7.257052e-02 4.384996e-03 5.571511e-03 -6.080042e-03
-7.449783e-01 6.583440e-01 -7.257052e-02 5.482004e-03 5.518171e-03 -5.414842e-03
-7.707437e-01 6.324524e-01 0.000000e+00 4.585075e-03 5.634045e-03 -5.657385e-03
-5.455328e-01 8.003345e-01 2.328064e-01 5.135285e-03 5.909570e-03 -8.251635e-03
-5.590851e-01 8.202724e-01 7.951690e-02 6.609061e-03 5.194566e-03 -7.290409e-03
-6.556115e-01 7.348622e-01 1.516197e-01 4.728248e-03 5.632971e-03 -6.948085e-03
-5.897316e-01 7.875036e-01 1.558652e-01 5.488785e-03 5.561082e-03 -7.458665e-03
-5.455328e-01 8.003345e-01 -2.328064e-01 9.363666e-03 4.993279e-03 -4.711641e-03
-6.556115e-01 7.348622e-01 -1.516197e-01 7.207374e-03 5.304820e-03 -5.176003e-03
-5.590851e-01 8.202724e-01 -7.951690e-02 8.027186e-03 4.854830e-03 -6.071661e-03
-5.897316e-01 7.875036e-01 -1.558652e-01 8.167135e-03 5.081779e-03 -5.309423e-03
-6.912227e-01 7.138376e-01 7.527138e-02 5.004476e-03 5.521722e-03 -6.352661e-03
-5.969747e-01 7.972330e-01 0.000000e+00 6.852551e-03 5.137974e-03 -6.467475e-03
-6.912227e-01 7.138375e-01 -7.527138e-02 6.172894e-03 5.425587e-03 -5.558782e-03
-6.632326e-01 7.434394e-01 0.000000e+00 5.991691e-03 5.297143e-03 -6.133109e-03
-8.648794e-02 9.922013e-01 0.000000e+00 1.579453e-02 1.424188e-03 -1.125203e-02
-2.196674e-01 9.677400e-01 -8.087952e-02 1.389361e-02 2.483825e-03 -8.159311e-03
-2.196674e-01 9.677400e-01 8.087952e-02 1.175763e-02 3.590999e-03 -1.086729e-02
-1.752895e-01 9.801552e-01 0.000000e+00 1.374786e-02 2.458487e-03 -1.012826e-02
-4.693744e-01 8.459517e-01 -2.366369e-01 1.066516e-02 4.578597e-03 -4.764787e-03
-4.814219e-01 8.677586e-01 -8.089368e-02 9.203429e-03 4.509198e-03 -6.432864e-03
-3.505561e-01 9.177449e-01 -1.617732e-01 1.216503e-02 3.575165e-03 -6.057831e-03
-4.359102e-01 8.806069e-01 -1.610724e-01 1.060294e-02 4.195949e-03 -5.754873e-03
-4.693744e-01 8.459517e-01 2.366369e-01 6.020455e-03 5.836914e-03 -9.077231e-03
-3.505561e-01 9.177450e-01 1.617732e-01 8.523362e-03 5.009066e-03 -1.002946e-02
-4.814219e-01 8.677586e-01 8.089368e-02 7.643478e-03 4.966736e-03 -7.914012e-03
-4.359102e-01 8.806069e-01 1.610724e-01 7.330245e-03 5.278196e-03 -9.017982e-03
-3.096258e-01 9.426335e-01 -8.159448e-02 1.207776e-02 3.326913e-03 -7.496681e-03
-4.416484e-01 8.922052e-01 0.000000e+00 9.018536e-03 4.457050e-03 -7.537173e-03
-3.096258e-01 9.426335e-01 8.159448e-02 1.016013e-02 4.178226e-03 -9.738223e-03
-3.552063e-01 9.299421e-01 0.000000e+00 1.041837e-02 3.979464e-03 -8.232852e-03
-8.127925e-01 -5.779394e-01 0.000000e+00 -4.096774e-03 5.649622e-03 -1.008193e-02
-7.449783e-01 -6.583440e-01 -7.257052e-02 -4.376010e-03 6.189732e-03 -1.173055e-02
-7.449783e-01 -6.583440e-01 7.257052e-02 -5.487590e-03 4.895994e-03 -1.106680e-02
-7.707437e-01 -6.324524e-01 0.000000e+00 -4.581014e-03 5.629056e-03 -1.088054e-02
-5.455328e-01 -8.003345e-01 -2.328064e-01 -5.117338e-03 8.562815e-03 -1.735942e-02
-5.590851e-01 -8.202724e-01 -7.951690e-02 -6.602256e-03 6.081081e-03 -1.643635e-02
-6.556115e-01 -7.348622e-01 -1.516197e-01 -4.711452e-03 7.100254e-03 -1.406931e-02
-5.897316e-01 -7.875036e-01 -1.558652e-01 -5.487946e-03 7.188371e-03 -1.582413e-02
-5.455328e-01 -8.003345e-01 2.328064e-01 -9.376509e-03 2.337545e-03 -1.381606e-02
-6.556115e-01 -7.348622e-01 1.516197e-01 -7.218516e-03 3.832884e-03 -1.229553e-02
-5.590851e-01 -8.202724e-01 7.951690e-02 -8.027561e-03 3.964488e-03 -1.521211e-02
-5.897316e-01 -7.875036e-01 1.558652e-01 -8.160565e-03 3.449765e-03 -1.367066e-02
-6.912227e-01 -7.138376e-01 -7.527138e-02 -5.003190e-03 6.199141e-03 -1.291466e-02
-5.969747e-01 -7.972330e-01 0.000000e+00 -6.847875e-03 5.134467e-03 -1.484069e-02
-6.912227e-01 -7.138375e-01 7.527138e-02 -6.167697e-03 4.742047e-03 -1.211907e-02
-6.632326e-01 -7.434394e-01 0.000000e+00 -5.987135e-03 5.293116e-03 -1.325863e-02
-3.780301e-02 -8.739590e-01 -4.789698e-01 -6.854629e-03 2.411386e-02 -4.416940e-02
-4.025026e-02 -9.275261e-01 -3.629753e-01 -9.695867e-03 1.775362e-02 -4.502932e-02
-1.576718e-01 -8.826751e-01 -4.355459e-01 -6.504020e-03 1.836197e-02 -3.521333e-02
-7.805327e-02 -8.970366e-01 -4.281062e-01 -7.588835e-03 2.041813e-02 -4.109040e-02
-4.324397e-02 -9.921917e-01 -7.762511e-02 -1.551241e-02 3.897208e-03 -4.212006e-02
-1.730389e-01 -9.677290e-01 -1.590728e-01 -1.139946e-02 7.525138e-03 -3.377100e-02
-4.217311e-02 -9.691747e-01 -2.275060e-01 -1.264125e-02 1.079956e-02 -4.444468e-02
-8.541708e-02 -9.801346e-01 -1.558183e-01 -1.314055e-02 7.570165e-03 -3.987807e-02
-4.199327e-01 -8.483094e-01 -3.104315e-01 -5.576032e-03 1.077515e-02 -2.184669e-02
-2.874989e-01 -8.754686e-01 -3.791257e-01 -6.053841e-03 1.396657e-02 -2.775507e-02
-3.017000e-01 -9.185848e-01 -2.385896e-01 -8.118891e-03 9.661981e-03 -2.704780e-02
-3.376123e-01 -8.838046e-01 -3.116835e-01 -6.558966e-03 1.138831e-02 -2.537275e-02
-8.242336e-02 -9.463782e-01 -3.009873e-01 -1.034833e-02 1.412541e-02 -4.121463e-02
-2.141412e-01 -9.434625e-01 -2.366042e-01 -9.427720e-03 1.011559e-02 -3.174477e-02
-2.042150e-01 -8.998579e-01 -3.762587e-01 -7.090488e-03 1.517931e-02 -3.243929e-02
-1.667696e-01 -9.330715e-01 -3.068310e-01 -8.944985e-03 1.301028e-02 -3.507425e-02
-3.780301e-02 -8.739590e-01 4.789698e-01 -2.319171e-02 -1.089917e-02 -2.237098e-02
-1.576718e-01 -8.826751e-01 4.355459e-01 -1.897868e-02 -6.265280e-03 -2.000650e-02
-4.025026e-02 -9.275261e-01 3.629753e-01 -2.197254e-02 -9.588832e-03 -2.760717e-02
-7.805327e-02 -8.970366e-01 4.281062e-01 -2.144744e-02 -9.242306e-03 -2.296848e-02
-4.199327e-01 -8.483094e-01 3.104316e-01 -1.203313e-02 2.557216e-04 -1.563518e-02
-3.017000e-01 -9.185848e-01 2.385896e-01 -1.376970e-02 -7.682642e-04 -2.058878e-02
-2.874989e-01 -8.754686e-01 3.791257e-01 -1.523739e-02 -2.567715e-03 -1.772267e-02
-3.376122e-01 -8.838045e-01 3.116835e-01 -1.371156e-02 -1.049277e-03 -1.781791e-02
-4.324397e-02 -9.921917e-01 7.762511e-02 -1.811761e-02 -2.156953e-03 -3.816090e-02
-4.217311e-02 -9.691747e-01 2.275060e-01 -2.029479e-02 -6.729119e-03 -3.307879e-02
-1.730389e-01 -9.677290e-01 1.590728e-01 -1.582929e-02 -1.681682e-03 -2.787744e-02
-8.541708e-02 -9.801346e-01 1.558183e-01 -1.812007e-02 -3.641529e-03 -3.281105e-02
-2.042150e-01 -8.998579e-01 3.762587e-01 -1.732849e-02 -4.625397e-03 -2.031909e-02
-2.141412e-01 -9.434625e-01 2.366042e-01 -1.577441e-02 -2.439665e-03 -2.392885e-02
-8.242336e-02 -9.463781e-01 3.009873e-01 -2.001535e-02 -7.210244e-03 -2.792777e-02
-1.667696e-01 -9.330715e-01 3.068310e-01 -1.758131e-02 -4.589614e-03 -2.395103e-02
-4.693744e-01 -8.459517e-01 -2.366369e-01 -6.020281e-03 8.827941e-03 -1.989920e-02
-3.505561e-01 -9.177450e-01 -1.617732e-01 -8.514124e-03 7.510904e-03 -2.431023e-02
-4.814219e-01 -8.677586e-01 -8.089368e-02 -7.639285e-03 5.966163e-03 -1.878273e-02
-4.359102e-01 -8.806069e-01 -1.610724e-01 -7.318834e-03 7.448949e-03 -2.091592e-02
-8.648794e-02 -9.922013e-01 0.000000e+00 -1.579081e-02 1.423853e-03 -3.698521e-02
-2.196674e-01 -9.677400e-01 8.087952e-02 -1.389390e-02 8.807568e-04 -2.729335e-02
-2.196674e-01 -9.677400e-01 -8.087952e-02 -1.174199e-02 5.190163e-03 -2.999651e-02
-1.752895e-01 -9.801552e-01 0.000000e+00 -1.374188e-02 2.457417e-03 -3.130401e-02
-4.693744e-01 -8.459517e-01 2.366369e-01 -1.065613e-02 1.585225e-03 -1.557684e-02
-4.814219e-01 -8.677586e-01 8.089368e-02 -9.198476e-03 3.504911e-03 -1.729929e-02
-3.505561e-01 -9.177449e-01 1.617732e-01 -1.215958e-02 1.066598e-03 -2.034502e-02
-4.359102e-01 -8.806069e-01 1.610724e-01 -1.059601e-02 2.016859e-03 -1.764876e-02
-3.096258e-01 -9.426335e-01 -8.159448e-02 -1.015475e-02 5.534545e-03 -2.553336e-02
-3.096258e-01 -9.426335e-01 8.159448e-02 -1.206822e-02 1.964740e-03 -2.330287e-02
-4.416484e-01 -8.922052e-01 0.000000e+00 -9.012753e-03 4.454190e-03 -1.947955e-02
-3.552063e-01 -9.299421e-01 0.000000e+00 -1.040728e-02 3.975226e-03 -2.258698e-02
3.780301e-02 -8.739590e-01 4.789698e-01 -2.626220e-02 -1.483061e-02 -2.514680e-02
4.025026e-02 -9.275261e-01 3.629753e-01 -2.510814e-02 -1.337610e-02 -3.177602e-02
1.576718e-01 -8.826751e-01 4.355459e-01 -3.139861e-02 -2.224876e-02 -3.380117e-02
7.805327e-02 -8.970366e-01 4.281062e-01 -2.725963e-02 -1.672304e-02 -2.995933e-02
4.324397e-02 -9.921917e-01 7.762511e-02 -2.086709e-02 -4.354971e-03 -4.510302e-02
1.730389e-01 -9.677290e-01 1.590728e-01 -2.755515e-02 -1.376797e-02 -5.437642e-02
4.217311e-02 -9.691747e-01 2.275060e-01 -2.332968e-02 -9.950781e-03 -3.871835e-02
8.541708e-02 -9.801346e-01 1.558183e-01 -2.357709e-02 -9.441043e-03 -4.572494e-02
4.199327e-01 -8.483094e-01 3.104315e-01 -4.808690e-02 -5.144104e-02 -7.515905e-02
2.874989e-01 -8.754686e-01 3.791257e-01 -3.847210e-02 -3.377917e-02 -4.873419e-02
3.017000e-01 -9.185848e-01 2.385896e-01 -3.656418e-02 -2.886106e-02 -6.504537e-02
3.376123e-01 -8.838046e-01 3.116835e-01 -4.055724e-02 -3.726389e-02 -6.237412e-02
8.242336e-02 -9.463782e-01 3.009873e-01 -2.578543e-02 -1.439099e-02 -3.783811e-02
2.141412e-01 -9.434625e-01 2.366042e-01 -3.090307e-02 -2.057757e-02 -5.400531e-02
2.042150e-01 -8.998579e-01 3.762587e-01 -3.285248e-02 -2.487802e-02 -4.179897e-02
1.667696e-01 -9.330715e-01 3.068310e-01 -3.000507e-02 -1.973566e-02 -4.402835e-02
3.780301e-02 -8.739590e-01 -4.789698e-01 -7.593154e-03 2.733421e-02 -5.147467e-02
1.576718e-01 -8.826751e-01 -4.355459e-01 -1.054380e-02 3.075278e-02 -6.705701e-02
4.025026e-02 -9.275261e-01 -3.629753e-01 -1.087126e-02 1.984302e-02 -5.295088e-02
7.805327e-02 -8.970366e-01 -4.281062e-01 -9.786444e-03 2.640977e-02 -5.658996e-02
4.199327e-01 -8.483094e-01 -3.104316e-01 -2.237554e-02 3.645425e-02 -1.298890e-01
3.017000e-01 -9.185848e-01 -2.385896e-01 -2.132569e-02 1.735830e-02 -9.452640e-02
2.874989e-01 -8.754686e-01 -3.791257e-01 -1.513631e-02 3.436122e-02 -9.146306e-02
3.376122e-01 -8.838045e-01 -3.116835e-01 -1.965879e-02 2.923345e-02 -1.045947e-01
4.324397e-02 -9.921917e-01 -7.762511e-02 -1.779699e-02 3.074984e-03 -4.993645e-02
4.217311e-02 -9.691747e-01 -2.275060e-01 -1.436191e-02 1.148592e-02 -5.258524e-02
1.730389e-01 -9.677290e-01 -1.590728e-01 -1.965971e-02 7.533539e-03 -6.818391e-02
8.541708e-02 -9.801346e-01 -1.558183e-01 -1.716849e-02 7.536522e-03 -5.656839e-02
2.042150e-01 -8.998579e-01 -3.762587e-01 -1.370340e-02 2.848556e-02 -7.533636e-02
2.141412e-01 -9.434625e-01 -2.366042e-01 -1.866337e-02 1.507949e-02 -7.682139e-02
8.242336e-02 -9.463781e-01 -3.009873e-01 -1.344049e-02 1.738489e-02 -5.785446e-02
1.667696e-01 -9.330715e-01 -3.068310e-01 -1.499017e-02 1.979266e-02 -6.932600e-02
8.127925e-01 -5.779394e-01 0.000000e+00 -1.059535e-01 -1.461143e-01 -5.072582e-01
7.449783e-01 -6.583440e-01 7.257052e-02 -9.235512e-02 -1.397883e-01 -3.299102e-01
7.449783e-01 -6.583440e-01 -7.257052e-02 -7.460818e-02 -4.016528e-02 -3.879008e-01
7.707437e-01 -6.324524e-01 0.000000e+00 -8.972099e-02 -1.102473e-01 -4.114659e-01
5.455328e-01 -8.003345e-01 2.328064e-01 -6.066800e-02 -7.699443e-02 -1.220151e-01
5.590851e-01 -8.202724e-01 7.951690e-02 -5.520302e-02 -5.322257e-02 -1.618262e-01
6.556115e-01 -7.348622e-01 1.516197e-01 -7.600366e-02 -1.094288e-01 -2.024088e-01
5.897316e-01 -7.875036e-01 1.558652e-01 -6.357509e-02 -7.893711e-02 -1.610300e-01
5.455328e-01 -8.003345e-01 -2.328064e-01 -3.364008e-02 3.249558e-02 -1.892603e-01
6.556115e-01 -7.348622e-01 -1.516197e-01 -5.059040e-02 1.258634e-02 -2.757099e-01
5.590851e-01 -8.202724e-01 -7.951690e-02 -4.550941e-02 -1.266187e-02 -1.869571e-01
5.897316e-01 -7.875036e-01 -1.558652e-01 -4.262482e-02 1.029198e-02 -2.168889e-01
6.912227e-01 -7.138376e-01 7.527138e-02 -7.753762e-02 -1.025532e-01 -2.628135e-01
5.969747e-01 -7.972330e-01 0.000000e+00 -5.500545e-02 -4.124252e-02 -2.011483e-01
6.912227e-01 -7.138375e-01 -7.527138e-02 -6.274032e-02 -2.918186e-02 -3.075336e-01
6.632326e-01 -7.434394e-01 0.000000e+00 -6.589726e-02 -5.825854e-02 -2.565595e-01
8.648794e-02 -9.922013e-01 0.000000e+00 -2.065112e-02 -1.862106e-03 -5.236741e-02
2.196674e-01 -9.677400e-01 -8.087952e-02 -2.353520e-02 7.979321e-04 -7.356329e-02
2.196674e-01 -9.677400e-01 8.087952e-02 -2.775105e-02 -1.180840e-02 -6.542693e-02
1.752895e-01 -9.801552e-01 0.000000e+00 -2.400997e-02 -4.293627e-03 -6.298318e-02
4.693744e-01 -8.459517e-01 -2.366369e-01 -2.878368e-02 2.550126e-02 -1.498316e-01
4.814219e-01 -8.677586e-01 -8.089368e-02 -3.818472e-02 -7.659883e-03 -1.465640e-01
3.505561e-01 -9.177449e-01 -1.617732e-01 -2.649686e-02 8.378584e-03 -1.053406e-01
4.359102e-01 -8.806069e-01 -1.610724e-01 -3.102603e-02 8.892504e-03 -1.325749e-01
4.693744e-01 -8.459517e-01 2.366369e-01 -5.081389e-02 -5.532626e-02 -9.854437e-02
3.505561e-01 -9.177450e-01 1.617732e-01 -3.764764e-02 -2.865062e-02 -8.149658e-02
4.814219e-01 -8.677586e-01 8.089368e-02 -4.596734e-02 -3.724475e-02 -1.276125e-01
4.359102e-01 -8.806069e-01 1.610724e-01 -4.502834e-02 -4.080291e-02 -1.012072e-01
3.096258e-01 -9.426335e-01 -8.159448e-02 -2.755482e-02 -1.238685e-03 -9.097403e-02
4.416484e-01 -8.922052e-01 0.000000e+00 -3.911186e-02 -1.932946e-02 -1.225207e-01
3.096258e-01 -9.426335e-01 8.159448e-02 -3.287357e-02 -1.771919e-02 -8.036028e-02
3.552063e-01 -9.299421e-01 0.000000e+00 -3.280508e-02 -1.253043e-02 -9.724973e-02
5.779394e-01 0.000000e+00 -8.127925e-01 5.239095e-02 1.898408e-01 3.799084e-02
6.583439e-01 7.257052e-02 -7.449783e-01 6.986478e-02 2.336361e-01 8.584774e-02
6.583440e-01 -7.257052e-02 -7.449783e-01 5.778811e-02 2.699209e-01 2.487996e-02
6.324524e-01 0.000000e+00 -7.707437e-01 6.086268e-02 2.288922e-01 4.953099e-02
8.003345e-01 2.328064e-01 -5.455328e-01 1.296494e-01 2.800992e-01 3.109711e-01
8.202724e-01 7.951690e-02 -5.590851e-01 1.194605e-01 4.680957e-01 2.432867e-01
7.348622e-01 1.516197e-01 -6.556114e-01 9.533089e-02 2.757434e-01 1.724698e-01
7.875036e-01 1.558652e-01 -5.897316e-01 1.185893e-01 3.379728e-01 2.462281e-01
8.003345e-01 -2.328064e-01 -5.455328e-01 5.385235e-02 5.271096e-01 -1.475486e-01
7.348621e-01 -1.516197e-01 -6.556114e-01 6.070426e-02 3.879811e-01 -2.263925e-02
8.202724e-01 -7.951690e-02 -5.590851e-01 9.097582e-02 5.730960e-01 5.178558e-02
7.875036e-01 -1.558652e-01 -5.897316e-01 6.609078e-02 4.953285e-01 -4.046844e-02
7.138375e-01 7.527138e-02 -6.912227e-01 8.457965e-02 2.881569e-01 1.176684e-01
7.972330e-01 0.000000e+00 -5.969747e-01 9.923968e-02 4.675226e-01 1.323567e-01
7.138375e-01 -7.527138e-02 -6.912227e-01 6.653412e-02 3.378381e-01 3.250080e-02
7.434394e-01 0.000000e+00 -6.632326e-01 8.190659e-02 3.635252e-01 9.264603e-02
8.739590e-01 4.789698e-01 -3.780301e-02 1.417054e-01 -2.394397e-01 2.600656e-01
9.275261e-01 3.629753e-01 -4.025026e-02 1.786713e-01 -3.895838e-01 6.240245e-01
8.826751e-01 4.355459e-01 -1.576718e-01 1.760978e-01 -1.931228e-01 4.459028e-01
8.970366e-01 4.281062e-01 -7.805327e-02 1.665069e-01 -2.711472e-01 4.260485e-01
9.921917e-01 7.762511e-02 -4.324397e-02 1.248776e-01 -7.209318e-01 1.627679e+00
9.677290e-01 1.590728e-01 -1.730389e-01 2.394824e-01 9.725816e-02 1.422153e+00
9.691747e-01 2.275060e-01 -4.217311e-02 1.965831e-01 -6.018779e-01 1.313644e+00
9.801346e-01 1.558183e-01 -8.541708e-02 2.107559e-01 -4.103135e-01 1.621062e+00
8.483095e-01 3.104316e-01 -4.199327e-01 1.664407e-01 1.852671e-01 4.712368e-01
8.754686e-01 3.791257e-01 -2.874989e-01 1.872455e-01 -1.527602e-02 5.434657e-01
9.185849e-01 2.385897e-01 -3.017000e-01 2.198457e-01 2.453167e-01 8.576919e-01
8.838047e-01 3.116835e-01 -3.376123e-01 1.919198e-01 1.333324e-01 6.292710e-01
9.463782e-01 3.009873e-01 -8.242336e-02 2.084494e-01 -3.898156e-01 9.545673e-01
9.434625e-01 2.366042e-01 -2.141412e-01 2.370306e-01 6.181997e-02 1.114488e+00
8.998579e-01 3.762587e-01 -2.042150e-01 1.948883e-01 -1.301210e-01 6.259148e-01
9.330715e-01 3.068310e-01 -1.667696e-01 2.248362e-01 -1.809901e-01 9.160390e-01
8.739590e-01 -4.789698e-01 -3.780301e-02 -1.241047e-01 -1.621569e-01 -7.470484e-01
8.826751e-01 -4.355459e-01 -1.576718e-01 -8.611506e-02 1.327364e-01 -8.206639e-01
9.275261e-01 -3.629753e-01 -4.025026e-02 -1.448176e-01 -2.557939e-01 -1.002305e+00
8.970366e-01 -4.281062e-01 -7.805327e-02 -1.128506e-01 -7.980712e-02 -8.808772e-01
8.483095e-01 -3.104316e-01 -4.199327e-01 2.556815e-02 5.965235e-01 -3.880515e-01
9.185849e-01 -2.385897e-01 -3.017000e-01 2.534857e-02 8.214881e-01 -5.654786e-01
8.754686e-01 -3.791257e-01 -2.874989e-01 -2.785507e-02 4.573456e-01 -6.763259e-01
8.838047e-01 -3.116835e-01 -3.376123e-01 6.789207e-03 6.383100e-01 -5.724059e-01
9.921917e-01 -7.762511e-02 -4.324397e-02 -3.547421e-02 -5.916198e-01 2.332465e-01
9.691747e-01 -2.275060e-01 -4.217311e-02 -1.347304e-01 -4.009081e-01 -9.609750e-01
9.677290e-01 -1.590728e-01 -1.730389e-01 9.430804e-03 6.556824e-01 -5.401314e-01
9.801346e-01 -1.558183e-01 -8.541708e-02 -6.119116e-02 -5.417757e-02 -5.871506e-01
8.998579e-01 -3.762587e-01 -2.042150e-01 -5.586712e-02 3.280168e-01 -8.617643e-01
9.434625e-01 -2.366042e-01 -2.141412e-01 -1.137452e-02 6.764902e-01 -8.004926e-01
9.463781e-01 -3.009873e-01 -8.242336e-02 -1.178879e-01 -7.249509e-02 -1.083126e+00
9.330715e-01 -3.068310e-01 -1.667696e-01 -6.905158e-02 3.370869e-01 -9.846342e-01
8.459517e-01 2.366369e-01 -4.693744e-01 1.595594e-01 3.128281e-01 4.450590e-01
9.177450e-01 1.617732e-01 -3.505561e-01 2.074484e-01 5.162917e-01 7.817022e-01
