  130 46 Pd 105  9.761E-10  9.826E-10
  131 46 Pd 106  1.207E-09  1.215E-09
  132 46 Pd 108  1.192E-09  1.200E-09
  133 46 Pd 110  5.369E-10  5.404E-10
  134 47 Ag 107  7.917E-10  7.970E-10
  135 47 Ag 109  7.492E-10  7.542E-10
  136 48 Cd 106  6.097E-11  6.138E-11
  137 48 Cd 108  4.424E-11  4.453E-11
  138 48 Cd 110  6.327E-10  6.369E-10
  139 48 Cd 111  6.546E-10  6.590E-10
  140 48 Cd 112  1.243E-09  1.251E-09
  141 48 Cd 113  6.369E-10  6.411E-10
  142 48 Cd 114  1.507E-09  1.517E-09
  143 48 Cd 116  4.011E-10  4.037E-10
  144 49 In 113  2.561E-11  2.578E-11
  145 49 In 115  5.780E-10  5.818E-10
  146 50 Sn 112  1.180E-10  1.187E-10
  147 50 Sn 114  8.148E-11  8.201E-11
  148 50 Sn 115  4.226E-11  4.254E-11
  149 50 Sn 116  1.829E-09  1.841E-09
  150 50 Sn 117  9.739E-10  9.803E-10
  151 50 Sn 118  3.100E-09  3.120E-09
  152 50 Sn 119  1.108E-09  1.115E-09
  153 50 Sn 120  4.242E-09  4.270E-09
  154 50 Sn 122  6.125E-10  6.165E-10
  155 50 Sn 124  7.786E-10  7.836E-10
  156 51 Sb 121  6.620E-10  6.663E-10
  157 51 Sb 123  5.035E-10  5.068E-10
  158 52 Te 120  1.604E-11  1.614E-11
  159 52 Te 122  4.441E-10  4.470E-10
  160 52 Te 123  1.562E-10  1.572E-10
  161 52 Te 124  8.355E-10  8.409E-10
  162 52 Te 125  1.248E-09  1.256E-09
  163 52 Te 126  3.341E-09  3.362E-09
  164 52 Te 128  5.675E-09  5.712E-09
  165 52 Te 130  6.146E-09  6.185E-09
  166 53 I  127  3.681E-09  3.705E-09
  167 54 Xe 124  2.500E-11  2.517E-11
  168 54 Xe 126  2.204E-11  2.218E-11
  169 54 Xe 128  4.463E-10  4.492E-10
  170 54 Xe 129  5.547E-09  5.583E-09
  171 54 Xe 130  8.914E-10  8.972E-10
  172 54 Xe 131  4.473E-09  4.501E-09
  173 54 Xe 132  5.450E-09  5.485E-09
  174 54 Xe 134  2.029E-09  2.042E-09
  175 54 Xe 136  1.676E-09  1.686E-09
  176 55 Cs 133  1.419E-09  1.428E-09
  177 56 Ba 130  1.738E-11  1.749E-11
  178 56 Ba 132  1.688E-11  1.699E-11
  179 56 Ba 134  4.096E-10  4.122E-10
  180 56 Ba 135  1.125E-09  1.132E-09
  181 56 Ba 136  1.350E-09  1.359E-09
  182 56 Ba 137  1.945E-09  1.958E-09
  183 56 Ba 138  1.251E-08  1.259E-08
  184 57 La 138  1.608E-12  1.618E-12
  185 57 La 139  1.778E-09  1.789E-09
  186 58 Ce 136  8.575E-12  8.631E-12
  187 58 Ce 138  1.175E-11  1.182E-11
  188 58 Ce 140  4.206E-09  4.233E-09
  189 58 Ce 142  5.360E-10  5.394E-10
  190 59 Pr 141  7.117E-10  7.162E-10
  191 60 Nd 142  9.362E-10  9.422E-10
  192 60 Nd 143  4.185E-10  4.212E-10
  193 60 Nd 144  8.330E-10  8.383E-10
  194 60 Nd 145  2.922E-10  2.940E-10
  195 60 Nd 146  6.086E-10  6.124E-10
  196 60 Nd 148  2.062E-10  2.075E-10
  197 60 Nd 150  2.047E-10  2.060E-10
  198 62 Sm 144  3.268E-11  3.289E-11
  199 62 Sm 147  1.677E-10  1.688E-10
  200 62 Sm 148  1.230E-10  1.238E-10
  201 62 Sm 149  1.520E-10  1.529E-10
  202 62 Sm 150  8.195E-11  8.247E-11
  203 62 Sm 152  3.004E-10  3.023E-10
  204 62 Sm 154  2.587E-10  2.603E-10
  205 63 Eu 151  1.996E-10  2.008E-10
  206 63 Eu 153  2.208E-10  2.222E-10
  207 64 Gd 152  2.960E-12  2.978E-12
  208 64 Gd 154  3.240E-11  3.261E-11
  209 64 Gd 155  2.214E-10  2.228E-10
  210 64 Gd 156  3.082E-10  3.101E-10
  211 64 Gd 157  2.372E-10  2.387E-10
  212 64 Gd 158  3.788E-10  3.811E-10
  213 64 Gd 160  3.377E-10  3.397E-10
  214 65 Tb 159  2.730E-10  2.747E-10
  215 66 Dy 156  9.793E-13  9.854E-13
  216 66 Dy 158  1.704E-12  1.714E-12
  217 66 Dy 160  4.204E-11  4.230E-11
  218 66 Dy 161  3.416E-10  3.437E-10
  219 66 Dy 162  4.638E-10  4.667E-10
  220 66 Dy 163  4.558E-10  4.586E-10
  221 66 Dy 164  5.191E-10  5.223E-10
  222 67 Ho 165  4.309E-10  4.336E-10
  223 68 Er 162  1.648E-12  1.658E-12
  224 68 Er 164  1.959E-11  1.971E-11
  225 68 Er 166  4.142E-10  4.167E-10
  226 68 Er 167  2.842E-10  2.860E-10
  227 68 Er 168  3.341E-10  3.361E-10
  228 68 Er 170  1.884E-10  1.896E-10
  229 69 Tm 169  1.818E-10  1.829E-10
  230 70 Yb 168  1.577E-12  1.587E-12
  231 70 Yb 170  3.731E-11  3.754E-11
  232 70 Yb 171  1.763E-10  1.774E-10
  233 70 Yb 172  2.711E-10  2.728E-10
  234 70 Yb 173  2.015E-10  2.027E-10
  235 70 Yb 174  3.999E-10  4.023E-10
  236 70 Yb 176  1.622E-10  1.632E-10
  237 71 Lu 175  1.770E-10  1.781E-10
  238 71 Lu 176  5.157E-12  5.188E-12
  239 72 Hf 174  1.391E-12  1.399E-12
  240 72 Hf 176  4.520E-11  4.548E-11
  241 72 Hf 177  1.626E-10  1.636E-10
  242 72 Hf 178  2.399E-10  2.413E-10
  243 72 Hf 179  1.204E-10  1.212E-10
  244 72 Hf 180  3.119E-10  3.138E-10
  245 73 Ta 180  1.350E-14  1.358E-14
  246 73 Ta 181  1.104E-10  1.111E-10
  247 74 W  180  8.006E-13  8.054E-13
  248 74 W  182  1.790E-10  1.801E-10
  249 74 W  183  9.724E-11  9.783E-11
  250 74 W  184  2.093E-10  2.106E-10
  251 74 W  186  1.963E-10  1.975E-10
  252 75 Re 185  1.057E-10  1.063E-10
  253 75 Re 187  1.927E-10  1.938E-10
  254 76 Os 184  7.114E-13  7.157E-13
  255 76 Os 186  5.800E-11  5.835E-11
  256 76 Os 187  4.638E-11  4.666E-11
  257 76 Os 188  4.893E-10  4.922E-10
  258 76 Os 189  5.997E-10  6.033E-10
  259 76 Os 190  9.804E-10  9.863E-10
  260 76 Os 192  1.539E-09  1.548E-09
  261 77 Ir 191  1.334E-09  1.342E-09
  262 77 Ir 193  2.270E-09  2.283E-09
  263 78 Pt 190  1.027E-12  1.033E-12
  264 78 Pt 192  5.928E-11  5.963E-11
  265 78 Pt 194  2.523E-09  2.538E-09
  266 78 Pt 195  2.603E-09  2.618E-09
  267 78 Pt 196  1.952E-09  1.963E-09
  268 78 Pt 198  5.596E-10  5.629E-10
  269 79 Au 197  1.120E-09  1.126E-09
  270 80 Hg 196  3.590E-12  3.611E-12
  271 80 Hg 198  2.366E-10  2.380E-10
  272 80 Hg 199  4.032E-10  4.056E-10
  273 80 Hg 200  5.541E-10  5.574E-10
  274 80 Hg 201  3.179E-10  3.198E-10
  275 80 Hg 202  7.241E-10  7.284E-10
  276 80 Hg 204  1.678E-10  1.688E-10
  277 81 Tl 203  3.217E-10  3.235E-10
  278 81 Tl 205  7.748E-10  7.794E-10
  279 82 Pb 204  3.830E-10  3.852E-10
  280 82 Pb 206  3.599E-09  3.620E-09
  281 82 Pb 207  4.002E-09  4.025E-09
  282 82 Pb 208  1.151E-08  1.158E-08
  283 83 Bi 209  8.434E-10  8.484E-10
  284 90 Th 232  2.968E-10  2.985E-10
  285 92 U  235  4.045E-11  4.067E-11
  286 92 U  238  1.295E-10  1.302E-10
